Date,USD_Price,USD_Open,USD_High,USD_Low,USD_Vol.,USD_Change %
11/27/17,11.25,11.270833,11.129167,11.175833,10.900785,175200
11/24/17,11.3,11.4,11.3,11.394167,11.113747,55200
11/22/17,11.465,11.465,11.184167,11.221667,10.945492,256800
11/21/17,11.3275,11.38,11.204167,11.3575,11.077982,154800
11/20/17,10.996667,11.2025,10.996667,11.15,10.875588,219600
11/17/17,11.164167,11.166667,10.865,10.880833,10.613045,224400
11/16/17,10.865,11.166667,10.865,11.0775,10.804873,222000
11/15/17,10.831667,10.835,10.566667,10.721667,10.457799,176400
11/14/17,10.966667,10.966667,10.759167,10.936667,10.667506,170400
11/13/17,10.849167,10.980833,10.810833,10.966667,10.696768,229200
11/10/17,10.820833,10.9275,10.754167,10.9275,10.658564,166800
11/09/17,11.019167,11.083333,10.5,10.740833,10.476491,645600
11/08/17,11.1575,11.199167,11.041667,11.151667,10.877215,302400
11/07/17,11.1575,11.175833,10.999167,11.096667,10.823567,276000
11/06/17,11.129167,11.178333,10.875833,11.135,10.86096,632400
11/03/17,10.673333,10.921667,10.431667,10.875833,10.608169,1418400
11/02/17,10.370833,10.485,10.325,10.485,10.226955,61200
11/01/17,10.481667,10.51,10.191667,10.39,10.134295,177600
10/31/17,10.231667,10.415,10.204167,10.3575,10.102592,165600
10/30/17,9.769167,10.108333,9.769167,10.108333,9.859557,141600
10/27/17,9.769167,10.098333,9.6775,10.076667,9.828672,147600
10/26/17,9.416667,9.525833,9.3825,9.4975,9.263757,114000
10/25/17,9.564167,9.574167,9.218333,9.369167,9.138583,178800
10/24/17,9.555833,9.616667,9.499167,9.610833,9.374301,88800
10/23/17,9.430833,9.574167,9.4,9.4725,9.239372,110400
10/20/17,9.3725,9.4275,9.330833,9.330833,9.101192,48000
10/19/17,9.166667,9.2525,8.981667,9.250833,9.023161,49200
10/18/17,9.248333,9.300833,9.0575,9.299167,9.070307,92400
10/17/17,9.166667,9.235,9.1525,9.218333,8.991465,48000
10/16/17,9.24,9.266667,9.135,9.255833,9.028037,124800
10/13/17,9.07,9.1875,9.07,9.158333,8.932939,50400
10/12/17,9.15,9.15,9.0375,9.0375,8.815079,73200
10/11/17,9.011667,9.235,8.991667,9.108333,8.88417,98400
10/10/17,9.055833,9.055833,8.858333,9.033333,8.811013,62400
10/09/17,8.768333,8.935833,8.768333,8.933333,8.713476,39600
10/06/17,8.699167,8.795,8.683333,8.78,8.563917,42000
10/05/17,8.749167,8.749167,8.6175,8.695833,8.481821,34800
10/04/17,8.565833,8.636667,8.521667,8.636667,8.424112,230400
10/03/17,8.584167,8.6325,8.583333,8.625,8.41273,33600
10/02/17,8.5,8.634167,8.5,8.5775,8.366404,138000
09/29/17,8.335,8.465833,8.3075,8.465833,8.25748,102000
09/28/17,8.113333,8.308333,8.113333,8.308333,8.103859,49200
09/27/17,7.9725,8.175,7.9725,8.168333,7.967306,109200
09/26/17,7.918333,7.989167,7.825833,7.839167,7.646239,69600
09/25/17,8.101667,8.101667,7.7575,7.821667,7.629169,144000
09/22/17,7.939167,8.113333,7.939167,8.113333,7.913657,38400
09/21/17,8.109167,8.109167,7.925,8.026667,7.829123,45600
09/20/17,8.405,8.405,7.925,8.110833,7.911218,82800
09/19/17,8.285,8.3675,8.285,8.314167,8.109547,42000
09/18/17,8.136667,8.381667,8.136667,8.266667,8.063216,98400
09/15/17,7.916667,8.075,7.916667,8.045,7.847005,82800
09/14/17,7.721667,7.846667,7.716667,7.7925,7.600718,46800
09/13/17,7.6675,7.721667,7.650833,7.704167,7.514561,48000
09/12/17,7.643333,7.703333,7.625,7.635833,7.447907,51600
09/11/17,7.403333,7.616667,7.403333,7.579167,7.392637,61200
09/08/17,7.416667,7.416667,7.29,7.29,7.110586,30000
09/07/17,7.546667,7.546667,7.464167,7.485833,7.3016,54000
09/06/17,7.479167,7.529167,7.4175,7.493333,7.308915,62400
09/05/17,7.525,7.58,7.333333,7.393333,7.211376,128400
09/01/17,7.640833,7.7175,7.629167,7.635833,7.447907,70800
08/31/17,7.5,7.593333,7.5,7.585,7.398326,82800
08/30/17,7.328333,7.456667,7.32,7.444167,7.260959,102000
08/29/17,7.054167,7.2375,7.054167,7.230833,7.052876,31200
08/28/17,7.189167,7.200833,7.164167,7.200833,7.023614,32400
08/25/17,7.336667,7.336667,7.163333,7.171667,6.995165,66000
08/24/17,7.315,7.344167,7.228333,7.308333,7.128468,54000
08/23/17,7.294167,7.348333,7.1975,7.348333,7.167484,56400
08/22/17,7.159167,7.293333,7.159167,7.293333,7.113837,52800
08/21/17,7.161667,7.1825,6.981667,7.06,6.886248,160800
08/18/17,7.236667,7.236667,7.086667,7.1925,7.015488,54000
08/17/17,7.416667,7.416667,7.113333,7.113333,6.938268,22800
08/16/17,7.5,7.541667,7.4625,7.483333,7.299162,49200
08/15/17,7.579167,7.579167,7.406667,7.485,7.300787,94800
08/14/17,7.17,7.48,7.17,7.48,7.295911,102000
08/11/17,7.046667,7.155,6.9375,7.100833,6.926075,67200
08/10/17,7.399167,7.399167,7.093333,7.093333,6.918759,76800
08/09/17,7.344167,7.4625,7.334167,7.4625,7.278841,44400
08/08/17,7.555,7.633333,7.473333,7.49,7.305665,56400
08/07/17,7.386667,7.535833,7.375833,7.535833,7.350369,50400
08/04/17,7.354167,7.4125,7.280833,7.288333,7.10896,44400
08/03/17,7.273333,7.341667,7.273333,7.33,7.149602,16800
08/02/17,7.510833,7.549167,7.251667,7.386667,7.204874,30000
08/01/17,7.339167,7.385833,7.315,7.3725,7.191057,18000
07/31/17,7.454167,7.454167,7.248333,7.2925,7.113026,43200
07/28/17,7.260833,7.43,7.260833,7.360833,7.179677,49200
07/27/17,7.710833,7.710833,7.2275,7.391667,7.209752,129600
07/26/17,7.6775,7.6925,7.541667,7.646667,7.458475,37200
07/25/17,7.410833,7.489167,7.370833,7.489167,7.304852,34800
07/24/17,7.533333,7.533333,7.4575,7.479167,7.295098,44400
07/21/17,7.548333,7.568333,7.486667,7.566667,7.380445,40800
07/20/17,7.694167,7.694167,7.505,7.591667,7.404829,82800
07/19/17,7.570833,7.664167,7.559167,7.664167,7.475545,90000
07/18/17,7.48,7.489167,7.383333,7.489167,7.304852,58800
07/17/17,7.533333,7.536667,7.438333,7.4975,7.31298,219600
07/14/17,7.416667,7.545833,7.416667,7.530833,7.345493,124800
07/13/17,7.4375,7.4875,7.295833,7.345,7.164233,109200
07/12/17,7.2575,7.401667,7.2425,7.394167,7.21219,93600
07/11/17,7.0175,7.166667,7.0175,7.148333,6.972406,74400
07/10/17,6.9525,7.055,6.8625,7.0425,6.869178,82800
07/07/17,6.708333,6.920833,6.708333,6.88,6.710678,98400
07/06/17,6.578333,6.75,6.556667,6.66,6.496091,30000
07/05/17,6.52,6.765833,6.52,6.755833,6.589567,378000
07/03/17,6.783333,6.783333,6.43,6.43,6.271752,120000
06/30/17,6.749167,6.825,6.658333,6.666667,6.502594,115200
06/29/17,6.898333,6.908333,6.566667,6.718333,6.552989,141600
06/28/17,6.833333,7.074167,6.81,7.0675,6.893562,48000
06/27/17,7.041667,7.083333,6.795,6.795833,6.628582,103200
06/26/17,7.42,7.42,7.124167,7.185833,7.008984,45600
06/23/17,7.225,7.393333,7.225,7.314167,7.134159,75600
06/22/17,7.396667,7.396667,7.255833,7.306667,7.126843,32400
06/21/17,7.225,7.36,7.225,7.35,7.169111,34800
06/20/17,7.509167,7.509167,7.216667,7.216667,7.03231,70800
06/19/17,7.3725,7.468333,7.365833,7.468333,7.277548,58800
06/16/17,7.305,7.305,7.1275,7.169167,6.986025,115200
06/15/17,7.139167,7.2275,7.129167,7.225,7.040432,80400
06/14/17,7.5,7.620833,7.25,7.2725,7.086717,79200
06/13/17,7.470833,7.591667,7.391667,7.4625,7.271864,214800
06/12/17,7.24,7.415833,7.005,7.35,7.16224,266400
06/09/17,8.285833,8.285833,7.188333,7.388333,7.199592,477600
06/08/17,7.9725,8.115,7.865833,8.115,7.907695,90000
06/07/17,7.861667,7.891667,7.78,7.848333,7.64784,134400
06/06/17,7.675,7.868333,7.5825,7.748333,7.550395,134400
06/05/17,7.743333,7.800833,7.685833,7.734167,7.536592,105600
06/02/17,7.538333,7.691667,7.538333,7.685833,7.489492,70800
06/01/17,7.5775,7.5775,7.414167,7.4825,7.291354,112800
05/31/17,7.6575,7.6575,7.443333,7.481667,7.290543,90000
05/30/17,7.5025,7.571667,7.481667,7.509167,7.31734,187200
05/26/17,7.313333,7.460833,7.313333,7.460833,7.270241,22800
05/25/17,7.315,7.403333,7.253333,7.395833,7.206901,129600
05/24/17,7.306667,7.3125,7.2575,7.306667,7.120013,82800
05/23/17,7.334167,7.334167,7.161667,7.206667,7.022569,96000
05/22/17,7.14,7.295,7.14,7.295,7.108644,93600
05/19/17,7.026667,7.166667,7.026667,7.089167,6.908068,181200
05/18/17,6.7125,6.960833,6.645,6.95,6.772456,56400
05/17/17,7.108333,7.166667,6.751667,6.78,6.6068,152400
05/16/17,7.174167,7.268333,7.171667,7.268333,7.082657,13200
05/15/17,6.956667,7.145833,6.956667,7.083333,6.902384,75600
05/12/17,6.913333,6.913333,6.860833,6.908333,6.731853,19200
05/11/17,6.830833,6.905833,6.7,6.871667,6.696124,32400
05/10/17,6.693333,6.836667,6.693333,6.806667,6.632785,176400
05/09/17,6.6025,6.633333,6.6025,6.62,6.450887,15600
05/08/17,6.5825,6.5825,6.4975,6.538333,6.371306,15600
05/05/17,6.575833,6.575833,6.513333,6.541667,6.374555,32400
05/04/17,6.52,6.5825,6.483333,6.516667,6.350193,37200
05/03/17,6.419167,6.556667,6.419167,6.536667,6.369682,75600
05/02/17,6.449167,6.4875,6.43,6.433333,6.268988,19200
05/01/17,6.430833,6.486667,6.3825,6.486667,6.320961,49200
04/28/17,6.6325,6.6325,6.350833,6.415833,6.251936,141600
04/27/17,6.596667,6.663333,6.596667,6.659167,6.489052,22800
04/26/17,6.583333,6.5875,6.516667,6.516667,6.350193,80400
04/25/17,6.541667,6.593333,6.520833,6.590833,6.422466,73200
04/24/17,6.499167,6.501667,6.424167,6.48,6.314463,56400
04/21/17,6.31,6.314167,6.239167,6.295833,6.135001,30000
04/20/17,6.245,6.331667,6.216667,6.326667,6.165047,66000
04/19/17,6.163333,6.2375,6.163333,6.186667,6.028624,55200
04/18/17,5.979167,6.083333,5.979167,6.083333,5.927929,30000
04/17/17,6.003333,6.0325,5.883333,6.0325,5.878395,123600
04/13/17,5.980833,6.081667,5.958333,6.081667,5.926306,32400
04/12/17,6.204167,6.204167,5.965833,6.005,5.851598,180000
04/11/17,6.253333,6.253333,6.075,6.1875,6.029436,151200
04/10/17,6.375,6.391667,6.25,6.2975,6.136625,76800
04/07/17,6.316667,6.435,6.316667,6.375,6.212145,28800
04/06/17,6.320833,6.334167,6.260833,6.325,6.163422,21600
04/05/17,6.460833,6.514167,6.348333,6.348333,6.18616,27600
04/04/17,6.441667,6.470833,6.36,6.391667,6.228387,254400
04/03/17,6.546667,6.58,6.418333,6.459167,6.294162,70800
03/31/17,6.5525,6.585833,6.54,6.575833,6.407847,325200
03/30/17,6.543333,6.563333,6.533333,6.5375,6.370495,37200
03/29/17,6.521667,6.521667,6.4175,6.470833,6.305531,15600
03/28/17,6.4875,6.528333,6.465,6.494167,6.328269,27600
03/27/17,6.415,6.45,6.265,6.446667,6.281982,30000
03/24/17,6.479167,6.574167,6.044167,6.425833,6.26168,36000
03/23/17,6.370833,6.390833,6.356667,6.356667,6.194282,12000
03/22/17,6.279167,6.378333,6.225833,6.378333,6.215393,55200
03/21/17,6.62,6.62,6.294167,6.294167,6.124282,70800
03/20/17,6.546667,6.595833,6.534167,6.534167,6.357805,54000
03/17/17,6.471667,6.471667,6.431667,6.470833,6.296181,15600
03/16/17,6.460833,6.5,6.41,6.410833,6.2378,24000
03/15/17,6.508333,6.508333,6.310833,6.373333,6.201313,30000
03/14/17,6.404167,6.406667,6.2825,6.3675,6.195636,81600
03/13/17,6.4125,6.44,6.393333,6.4075,6.234556,36000
03/10/17,6.333333,6.436667,6.333333,6.4125,6.239423,116400
03/09/17,6.225,6.269167,6.225,6.255,6.086174,57600
03/08/17,6.271667,6.3125,6.236667,6.236667,6.068335,19200
03/07/17,6.205,6.250833,6.19,6.233333,6.065091,22800
03/06/17,6.194167,6.194167,6.059167,6.121667,5.956439,27600
03/03/17,6.1525,6.196667,6.118333,6.184167,6.017251,37200
03/02/17,6.3125,6.3125,6.17,6.17,6.003467,34800
03/01/17,6.180833,6.265833,6.125,6.265833,6.096714,56400
02/28/17,6.1875,6.191667,6.083333,6.085833,5.921572,49200
02/27/17,6.166667,6.236667,6.166667,6.2,6.032658,19200
02/24/17,5.983333,6.161667,5.925833,6.139167,5.973467,54000
02/23/17,6.268333,6.268333,6.079167,6.135,5.969413,72000
02/22/17,6.346667,6.346667,6.25,6.291667,6.121851,64800
02/21/17,6.2475,6.324167,6.2475,6.324167,6.153473,93600
02/17/17,6.083333,6.151667,6.083333,6.151667,5.985629,16800
02/16/17,6.091667,6.1,6.0375,6.1,5.935358,66000
02/15/17,5.950833,6.050833,5.950833,6.050833,5.887517,13200
02/14/17,6,6,5.913333,5.985833,5.824271,54000
02/13/17,6.031667,6.031667,5.973333,5.996667,5.834814,28800
02/10/17,6.056667,6.056667,5.834167,5.95,5.789406,70800
02/09/17,6.083333,6.083333,6,6.006667,5.844543,28800
02/08/17,6.088333,6.153333,6.0825,6.083333,5.919139,38400
02/07/17,6.083333,6.121667,6.044167,6.088333,5.924006,57600
02/06/17,6.046667,6.046667,6.015833,6.030833,5.868056,26400
02/03/17,6.041667,6.043333,5.999167,6.0225,5.859948,110400
02/02/17,5.953333,5.9825,5.95,5.971667,5.810487,14400
02/01/17,5.9575,5.99,5.93,5.988333,5.826703,27600
01/31/17,5.916667,5.916667,5.785,5.854167,5.696158,76800
01/30/17,6.1475,6.1475,5.969167,6.025833,5.863191,93600
01/27/17,5.975,6.155,5.975,6.1325,5.96698,78000
01/26/17,6.135,6.135,5.973333,6.004167,5.842111,55200
01/25/17,5.960833,6.076667,5.960833,6.076667,5.912653,136800
01/24/17,5.735,5.89,5.735,5.89,5.731024,25200
01/23/17,5.895,5.895,5.585,5.680833,5.527503,103200
01/20/17,5.800833,5.93,5.800833,5.849167,5.691293,66000
01/19/17,5.820833,5.8875,5.720833,5.755833,5.600479,63600
01/18/17,5.7325,5.829167,5.668333,5.775833,5.619939,52800
01/17/17,5.770833,5.794167,5.641667,5.656667,5.50399,45600
01/13/17,5.840833,5.87,5.815833,5.85,5.692103,62400
01/12/17,5.933333,5.933333,5.6225,5.761667,5.606156,67200
01/11/17,5.857083,5.857083,5.809167,5.834167,5.676698,38400
01/10/17,5.847917,5.847917,5.800833,5.812083,5.65521,55200
01/09/17,5.719583,5.824583,5.719583,5.760417,5.604939,72000
01/06/17,5.657083,5.687083,5.654167,5.674583,5.521422,64800
01/05/17,5.627083,5.697083,5.56625,5.608333,5.456961,72000
01/04/17,5.714583,5.714583,5.655417,5.655417,5.502773,112800
01/03/17,5.70875,5.781667,5.583333,5.6175,5.465879,96000
12/30/16,5.885417,5.885417,5.63875,5.63875,5.486557,62400
12/29/16,5.86375,5.86375,5.687917,5.7975,5.641021,115200
12/28/16,6,6,5.872083,5.874583,5.716024,88800
12/27/16,5.941667,6.072917,5.941667,6.039583,5.876571,218400
12/23/16,5.854167,5.89375,5.854167,5.89375,5.734674,72000
12/22/16,5.914583,5.91875,5.854167,5.854167,5.696158,67200
12/21/16,5.830417,5.886667,5.820833,5.820833,5.663725,40800
12/20/16,5.829583,5.885833,5.829583,5.8675,5.69697,86400
12/19/16,5.697917,5.795417,5.697917,5.795417,5.626981,50400
12/16/16,5.81375,5.82,5.5925,5.645833,5.481745,259200
12/15/16,5.740417,5.811667,5.67,5.79875,5.630218,96000
12/14/16,5.643333,5.68625,5.604167,5.604167,5.44129,134400
12/13/16,5.625,5.705833,5.625,5.664167,5.499545,64800
12/12/16,5.485,5.510833,5.440417,5.47375,5.314664,60000
12/09/16,5.78875,5.78875,5.512083,5.52625,5.365637,213600
12/08/16,5.550417,5.619583,5.497917,5.562083,5.400429,91200
12/07/16,5.229167,5.46625,5.229167,5.46625,5.307381,55200
12/06/16,5.135,5.234167,5.135,5.228333,5.076379,100800
12/05/16,5.083333,5.18375,5.083333,5.160833,5.01084,36000
12/02/16,4.895833,5.040417,4.88375,5.040417,4.893924,69600
12/01/16,5.208333,5.208333,4.830417,4.92625,4.783076,283200
11/30/16,5.5575,5.5575,5.424583,5.4275,5.269757,192000
11/29/16,5.479167,5.559167,5.473333,5.473333,5.314258,182400
11/28/16,5.515,5.562083,5.49625,5.520417,5.359974,184800
11/25/16,5.50875,5.56375,5.49,5.56375,5.402048,52800
11/23/16,5.575,5.575,5.497917,5.511667,5.351478,120000
11/22/16,5.40625,5.521667,5.40625,5.521667,5.361187,136800
11/21/16,5.354167,5.37,5.285417,5.320417,5.165786,100800
11/18/16,5.222083,5.295,5.222083,5.294167,5.1403,84000
11/17/16,5.208333,5.27125,5.208333,5.220833,5.069098,64800
11/16/16,5.010417,5.15375,5.010417,5.10875,4.960271,50400
11/15/16,5,5.135833,5,5.111667,4.963104,208800
11/14/16,4.944167,4.9775,4.910833,4.932917,4.789549,48000
11/11/16,4.782083,5.017083,4.770833,5.016667,4.870864,105600
11/10/16,4.729167,4.81,4.645833,4.713333,4.576346,136800
11/09/16,4.708333,4.916667,4.708333,4.8925,4.750307,96000
11/08/16,4.9225,5.005417,4.794583,4.926667,4.783482,45600
11/07/16,4.68375,4.941667,4.68375,4.941667,4.798044,134400
11/04/16,4.652917,4.6875,4.642083,4.642083,4.507167,24000
11/03/16,4.729583,4.729583,4.729583,4.729583,4.592124,0
11/02/16,4.8125,4.833333,4.729583,4.729583,4.592124,62400
11/01/16,4.916667,4.916667,4.682083,4.7825,4.643504,91200
10/31/16,4.900417,4.925,4.898333,4.920417,4.777412,43200
10/28/16,4.92375,4.975417,4.875,4.875,4.733314,165600
10/27/16,5.083333,5.083333,4.975417,4.975417,4.830814,21600
10/26/16,4.916667,4.920833,4.9075,4.920833,4.777817,40800
10/25/16,5.019167,5.019167,4.939167,4.939167,4.795617,28800
10/24/16,4.992917,4.992917,4.925417,4.970833,4.826363,96000
10/21/16,4.7775,4.866667,4.772917,4.845833,4.704996,100800
10/20/16,4.75,4.833333,4.75,4.833333,4.692859,48000
10/19/16,4.833333,4.833333,4.749583,4.7775,4.638648,112800
10/18/16,4.89625,4.9775,4.89625,4.962083,4.817867,40800
10/17/16,4.977917,4.977917,4.835,4.835,4.694477,36000
10/14/16,4.838333,4.964583,4.838333,4.895,4.752735,74400
10/13/16,4.791667,4.797917,4.652917,4.75375,4.615589,98400
10/12/16,4.903333,4.903333,4.833333,4.87,4.72846,64800
10/11/16,4.92125,4.94125,4.82375,4.90375,4.76123,141600
10/10/16,5.290417,5.290417,5.125,5.125,4.976048,31200
10/07/16,5.229167,5.229167,5.15,5.188333,5.037541,79200
10/06/16,5.1125,5.20375,5.0525,5.170417,5.020146,40800
10/05/16,5.06,5.18,5.06,5.146667,4.997087,52800
10/04/16,5.065417,5.067083,5.023333,5.035833,4.889474,74400
10/03/16,5.26125,5.26125,5.0625,5.069583,4.922243,74400
09/30/16,5.1025,5.208333,5.1025,5.175833,5.025405,168000
09/29/16,4.865,5.013333,4.865,5.01125,4.865605,160800
09/28/16,4.93625,4.93625,4.867917,4.919167,4.776199,57600
09/27/16,4.822917,4.88125,4.822917,4.88125,4.739383,21600
09/26/16,4.808333,4.844583,4.737917,4.737917,4.600216,43200
09/23/16,4.916667,4.916667,4.866667,4.875417,4.733719,21600
09/22/16,4.986667,5.024167,4.915417,4.937083,4.793593,64800
09/21/16,4.83375,4.905417,4.83375,4.868333,4.726842,72000
09/20/16,4.868333,4.870833,4.79625,4.796667,4.65726,52800
09/19/16,5,5,4.842917,4.8875,4.745451,69600
09/16/16,4.907917,4.913333,4.8075,4.913333,4.770534,67200
09/15/16,4.645833,4.833333,4.645833,4.833333,4.692859,72000
09/14/16,4.599583,4.623333,4.575,4.602083,4.468331,31200
09/13/16,4.590417,4.590417,4.52125,4.52125,4.389846,36000
09/12/16,4.375417,4.635417,4.333333,4.635417,4.500695,134400
09/09/16,4.704167,4.704167,4.442083,4.442083,4.31298,698400
09/08/16,4.8125,4.8125,4.708333,4.7775,4.638648,100800
09/07/16,4.833333,4.845417,4.7575,4.7575,4.61923,43200
09/06/16,4.84,4.89875,4.7825,4.8525,4.711469,228000
09/02/16,4.875,4.876667,4.81125,4.81125,4.671418,38400
09/01/16,4.87625,4.87625,4.805833,4.833333,4.692859,45600
08/31/16,4.772083,4.81,4.724583,4.81,4.670204,28800
08/30/16,4.825833,4.855417,4.775417,4.775417,4.636626,57600
08/29/16,4.829167,4.833333,4.809583,4.815833,4.675868,45600
08/26/16,4.767917,4.829167,4.721667,4.721667,4.584439,28800
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
