Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,BTC_Change %
04/22/19,"5,417.80","5,320.30","5,447.50","5,276.50",11.95K,1.80%
04/21/19,"5,321.90","5,340.10","5,366.10","5,259.40",6.15K,-0.34%
04/20/19,"5,340.00","5,314.10","5,375.60","5,289.20",6.48K,0.49%
04/19/19,"5,314.00","5,310.80","5,371.10","5,225.00",6.31K,0.06%
04/18/19,"5,310.80","5,254.50","5,339.30","5,254.00",9.04K,1.07%
04/17/19,"5,254.50","5,234.30","5,291.10","5,224.70",9.28K,0.39%
04/16/19,"5,234.30","5,042.80","5,256.20","5,030.00",8.38K,3.67%
04/15/19,"5,049.20","5,190.10","5,217.10","5,000.70",9.52K,-2.79%
04/14/19,"5,194.30","5,103.70","5,209.00","5,064.20",4.15K,1.81%
04/13/19,"5,101.80","5,114.10","5,160.80","5,075.30",5.21K,-0.24%
04/12/19,"5,114.00","5,059.00","5,134.90","4,935.20",9.22K,0.95%
04/11/19,"5,065.80","5,315.50","5,340.00","5,001.10",19.39K,-4.63%
04/10/19,"5,311.70","5,213.00","5,487.40","5,200.50",15.78K,1.83%
04/09/19,"5,216.30","5,312.40","5,312.50","5,173.50",11.90K,-1.81%
04/08/19,"5,312.50","5,238.90","5,361.70","5,148.50",17.82K,1.42%
04/07/19,"5,238.10","5,091.10","5,313.10","5,075.00",9.95K,2.90%
04/06/19,"5,090.50","5,080.40","5,280.00","4,968.10",14.20K,0.20%
04/05/19,"5,080.40","4,939.30","5,130.00","4,930.10",11.36K,2.87%
04/04/19,"4,938.90","4,976.90","5,099.90","4,834.00",15.42K,-0.79%
04/03/19,"4,978.00","4,929.30","5,330.10","4,849.10",44.28K,1.03%
04/02/19,"4,927.10","4,196.90","5,079.40","4,189.70",54.14K,17.40%
04/01/19,"4,196.80","4,167.50","4,220.80","4,127.20",7.01K,0.70%
03/31/19,"4,167.60","4,165.10","4,181.40","4,153.10",2.27K,0.06%
03/30/19,"4,165.10","4,179.10","4,210.00","4,117.20",6.63K,-0.33%
03/29/19,"4,179.00","4,092.60","4,188.00","4,084.70",8.65K,2.11%
03/28/19,"4,092.60","4,102.70","4,104.00","4,066.40",6.22K,-0.24%
03/27/19,"4,102.50","3,992.70","4,109.60","3,979.60",7.93K,2.78%
03/26/19,"3,991.70","3,970.00","3,994.80","3,951.00",5.09K,0.55%
03/25/19,"3,970.00","4,041.40","4,049.90","3,939.10",6.70K,-1.77%
03/24/19,"4,041.40","4,063.00","4,063.20","4,011.50",3.36K,-0.54%
03/23/19,"4,063.20","4,045.20","4,076.30","4,038.50",4.37K,0.44%
03/22/19,"4,045.30","4,044.80","4,064.60","4,035.10",4.84K,0.01%
03/21/19,"4,044.80","4,127.20","4,138.70","4,005.20",11.82K,-2.00%
03/20/19,"4,127.20","4,104.60","4,136.20","4,073.90",7.82K,0.55%
03/19/19,"4,104.70","4,073.70","4,118.00","4,056.60",5.55K,0.77%
03/18/19,"4,073.50","4,069.00","4,119.90","4,035.60",3.68K,0.11%
03/17/19,"4,068.90","4,088.00","4,088.30","4,041.10",3.38K,-0.47%
03/16/19,"4,088.00","4,003.10","4,152.70","4,003.10",13.94K,2.12%
03/15/19,"4,003.10","3,948.30","4,011.00","3,948.30",6.72K,1.39%
03/14/19,"3,948.30","3,946.20","4,000.10","3,882.80",8.30K,0.01%
03/13/19,"3,947.90","3,954.90","3,972.10","3,925.10",5.51K,-0.16%
03/12/19,"3,954.10","3,950.70","3,979.50","3,895.20",7.63K,0.13%
03/11/19,"3,949.00","4,000.00","4,009.20","3,920.70",6.61K,-1.28%
03/10/19,"4,000.00","4,017.30","4,017.30","3,961.80",4.67K,-0.43%
03/09/19,"4,017.30","3,940.50","4,046.20","3,933.90",7.38K,1.95%
03/08/19,"3,940.50","3,964.70","4,020.90","3,863.70",9.36K,-0.61%
03/07/19,"3,964.70","3,951.50","3,989.60","3,935.70",7.64K,0.34%
03/06/19,"3,951.40","3,951.60","3,984.10","3,912.40",6.59K,-0.01%
03/05/19,"3,951.60","3,800.00","3,966.90","3,786.20",10.80K,3.99%
03/04/19,"3,800.00","3,884.80","3,908.10","3,767.10",10.18K,-2.18%
03/03/19,"3,884.80","3,913.00","3,923.40","3,856.70",2.88K,-0.72%
03/02/19,"3,913.00","3,915.00","3,924.00","3,850.00",5.11K,-0.03%
03/01/19,"3,914.00","3,894.00","3,948.70","3,893.00",4.76K,0.51%
02/28/19,"3,894.00","3,900.10","3,988.00","3,875.00",12.10K,-0.22%
02/27/19,"3,902.70","3,896.80","3,934.00","3,767.00",12.03K,0.15%
02/26/19,"3,896.80","3,919.30","3,934.10","3,870.40",5.11K,-0.64%
02/25/19,"3,921.80","3,825.00","3,965.00","3,825.00",10.41K,2.34%
02/24/19,"3,832.00","4,212.20","4,282.40","3,812.00",36.09K,-9.02%
02/23/19,"4,211.70","4,058.20","4,255.00","4,014.50",21.53K,3.78%
02/22/19,"4,058.30","4,008.80","4,074.00","3,991.30",14.21K,1.23%
02/21/19,"4,008.80","4,053.70","4,122.00","3,975.30",15.48K,-1.14%
02/20/19,"4,055.00","3,989.90","4,070.00","3,969.20",15.25K,1.63%
02/19/19,"3,989.90","3,978.40","4,081.40","3,943.40",24.30K,0.30%
02/18/19,"3,978.10","3,734.50","4,019.90","3,723.90",37.62K,6.52%
02/17/19,"3,734.50","3,676.50","3,788.80","3,668.90",14.07K,1.58%
02/16/19,"3,676.40","3,670.10","3,724.90","3,666.00",7.52K,0.18%
02/15/19,"3,670.00","3,656.70","3,716.30","3,644.50",7.81K,0.36%
02/14/19,"3,656.70","3,665.50","3,681.10","3,641.10",7.53K,-0.26%
02/13/19,"3,666.10","3,694.10","3,735.40","3,650.40",11.76K,-0.76%
02/12/19,"3,694.20","3,681.00","3,728.00","3,645.30",11.34K,0.36%
02/11/19,"3,681.10","3,749.70","3,749.70","3,672.00",7.80K,-1.74%
02/10/19,"3,746.30","3,718.30","3,753.50","3,667.10",9.97K,0.75%
02/09/19,"3,718.40","3,724.10","3,739.10","3,688.80",6.74K,-0.15%
02/08/19,"3,724.00","3,439.00","3,799.60","3,427.80",31.15K,8.38%
02/07/19,"3,436.10","3,451.90","3,462.30","3,429.30",4.80K,-0.46%
02/06/19,"3,452.00","3,512.60","3,521.00","3,417.60",13.16K,-1.73%
02/05/19,"3,512.60","3,490.40","3,517.00","3,475.90",4.59K,0.63%
02/04/19,"3,490.50","3,504.20","3,522.60","3,475.30",5.21K,-0.32%
02/03/19,"3,501.70","3,564.50","3,566.80","3,470.10",7.86K,-1.76%
02/02/19,"3,564.30","3,534.80","3,575.40","3,500.80",10.89K,0.79%
02/01/19,"3,536.20","3,502.70","3,557.20","3,465.00",10.04K,1.00%
01/31/19,"3,501.10","3,529.70","3,565.70","3,482.20",8.57K,-0.81%
01/30/19,"3,529.60","3,478.00","3,548.00","3,451.50",12.58K,1.49%
01/29/19,"3,477.90","3,501.10","3,512.50","3,427.20",10.47K,-0.68%
01/28/19,"3,501.90","3,597.10","3,597.90","3,450.30",17.02K,-2.65%
01/27/19,"3,597.10","3,630.70","3,642.50","3,544.00",11.45K,-0.93%
01/26/19,"3,630.70","3,629.00","3,745.80","3,624.80",13.00K,0.05%
01/25/19,"3,628.90","3,653.00","3,663.40","3,582.10",7.38K,-0.65%
01/24/19,"3,652.60","3,621.70","3,670.00","3,589.90",7.87K,0.90%
01/23/19,"3,619.90","3,639.00","3,677.00","3,591.20",7.97K,-0.53%
01/22/19,"3,639.10","3,579.40","3,676.30","3,488.30",18.08K,1.67%
01/21/19,"3,579.40","3,588.60","3,614.80","3,550.00",10.81K,-0.19%
01/20/19,"3,586.10","3,762.30","3,796.00","3,548.30",20.62K,-4.62%
01/19/19,"3,760.00","3,674.10","3,858.50","3,673.90",13.39K,2.29%
01/18/19,"3,675.70","3,722.50","3,723.90","3,652.40",5.65K,-1.27%
01/17/19,"3,723.00","3,671.30","3,725.00","3,610.00",10.86K,1.41%
01/16/19,"3,671.20","3,657.00","3,750.00","3,642.90",13.23K,0.40%
01/15/19,"3,656.50","3,749.30","3,769.50","3,625.10",13.32K,-2.48%
01/14/19,"3,749.30","3,591.00","3,798.70","3,581.80",14.84K,4.41%
01/13/19,"3,591.00","3,702.00","3,712.90","3,570.00",12.59K,-3.00%
01/12/19,"3,702.00","3,712.80","3,734.00","3,674.40",9.29K,-0.38%
01/11/19,"3,716.10","3,712.80","3,777.40","3,666.60",13.13K,0.09%
01/10/19,"3,712.80","4,083.30","4,136.10","3,687.20",35.02K,-9.07%
01/09/19,"4,083.20","4,100.00","4,165.50","4,036.00",20.63K,-0.41%
01/08/19,"4,100.00","4,113.90","4,210.00","4,056.20",18.72K,-0.34%
01/07/19,"4,113.90","4,170.90","4,196.90","4,078.50",11.32K,-1.38%
01/06/19,"4,171.50","3,911.00","4,214.50","3,892.90",25.17K,6.66%
01/05/19,"3,911.00","3,954.80","4,014.90","3,901.40",14.87K,-1.11%
01/04/19,"3,954.90","3,923.20","3,985.80","3,853.30",13.23K,0.81%
01/03/19,"3,923.20","4,049.90","4,055.10","3,882.00",10.92K,-3.09%
01/02/19,"4,048.50","3,963.10","4,082.20","3,920.10",19.43K,2.16%
01/01/19,"3,963.00","3,832.60","3,981.90","3,788.40",13.85K,3.46%
12/31/18,"3,830.50","3,976.70","3,986.90","3,779.50",15.79K,-3.72%
12/30/18,"3,978.30","3,893.80","4,003.00","3,845.20",17.73K,2.35%
12/29/18,"3,887.00","4,033.90","4,099.70","3,864.60",18.70K,-3.71%
12/28/18,"4,036.70","3,712.00","4,094.90","3,696.30",26.92K,8.67%
12/27/18,"3,714.70","3,930.00","3,954.90","3,688.00",23.61K,-5.47%
12/26/18,"3,929.80","3,909.70","3,990.00","3,812.10",19.13K,0.51%
12/25/18,"3,909.70","4,140.70","4,152.10","3,815.50",33.73K,-5.68%
12/24/18,"4,145.20","4,071.70","4,384.00","4,069.00",38.00K,1.71%
12/23/18,"4,075.70","4,135.00","4,210.00","4,036.80",24.47K,-1.43%
12/22/18,"4,135.00","3,975.90","4,147.30","3,919.50",19.51K,4.00%
12/21/18,"3,976.10","4,214.60","4,283.00","3,913.30",43.52K,-5.66%
12/20/18,"4,214.50","3,810.00","4,275.70","3,788.60",65.87K,10.62%
12/19/18,"3,810.00","3,780.10","4,041.10","3,758.00",55.26K,0.79%
12/18/18,"3,780.10","3,625.00","3,780.90","3,551.00",29.43K,4.28%
12/17/18,"3,625.10","3,299.90","3,711.50","3,285.50",35.72K,9.85%
12/16/18,"3,299.90","3,282.20","3,380.30","3,278.00",19.10K,0.45%
12/15/18,"3,285.10","3,281.60","3,323.80","3,216.10",17.89K,0.07%
12/14/18,"3,282.80","3,354.40","3,390.80","3,226.40",28.56K,-2.13%
12/13/18,"3,354.40","3,535.60","3,539.10","3,322.20",22.24K,-5.13%
12/12/18,"3,535.60","3,435.30","3,611.20","3,415.10",20.93K,2.92%
12/11/18,"3,435.30","3,523.50","3,549.60","3,384.00",24.05K,-2.54%
12/10/18,"3,524.90","3,642.10","3,697.90","3,475.80",22.60K,-3.15%
12/09/18,"3,639.60","3,506.00","3,766.60","3,469.70",25.08K,3.81%
12/08/18,"3,506.00","3,460.00","3,784.80","3,316.20",39.08K,1.33%
12/07/18,"3,460.00","3,528.60","3,624.80","3,278.40",74.08K,-2.02%
12/06/18,"3,531.30","3,770.50","3,908.00","3,506.00",58.22K,-6.21%
12/05/18,"3,765.30","3,982.20","4,000.10","3,751.10",28.43K,-5.44%
12/04/18,"3,981.90","3,903.80","4,131.10","3,793.10",33.69K,2.07%
12/03/18,"3,901.20","4,172.90","4,178.50","3,836.20",36.86K,-6.21%
12/02/18,"4,159.70","4,241.40","4,353.20","4,127.20",24.40K,-1.96%
12/01/18,"4,243.00","4,043.60","4,339.00","3,978.80",27.50K,5.07%
11/30/18,"4,038.30","4,323.30","4,357.40","3,966.20",42.38K,-6.37%
11/29/18,"4,312.90","4,331.40","4,472.00","4,180.60",41.10K,0.15%
11/28/18,"4,306.30","3,902.30","4,439.60","3,889.90",65.26K,10.86%
11/27/18,"3,884.40","3,850.10","3,941.60","3,713.20",46.27K,0.68%
11/26/18,"3,858.00","4,111.30","4,196.40","3,708.10",64.08K,-5.62%
